Sample ID,Ground Truth,OCR Text
a05-053.png,"He decided that it would be a great error to do so and to recall Parliament. But there would be no hesitation in mobilising if a further deterioration in the situation warranted such a step. It would have to be accompanied by other measures of a military, economic and political kind. Mr. Macmillan, who was winding up the foreign affairs debate, said the Government could not be party to accepting as a matter of principle the imposed division of Germany.","me decided that it would be a great erver to do 20 and to recall Parliament. But mee would be no if. a for ther nesitation in mobilizing. deterioration in the situation warranted such a skep. It would Lave 10 02 accomplained other measues of a military 43 economic and political mind. Mr. Macmillan, who was winding up the fareisn foreign attains de lake, said the Goverment could uat 62 party to accepting as a maller at principle the imposed division of Gernay."
a05-058.png,"""We must not be rattled into surrender, but we must not - and I am not - be afraid of negotiation."" Mr. Godber, Minister of State, Foreign Office, said earlier that the Government had asked the Medical Research Council to reassess the fall-out position in view of the Russian tests. The Council's findings would be made public.","We must not be rattled rattled into our surender we must not - and an not - aftraid of negotiation."" Mr. Godber, Minides of Shate, Foreign Office, be ear his that 4he Goven ment had ashed Me nedical Research Council to reasse. the fall-aut position in view of the Russian Lests. The Cancil's findings would be made public."
a05-062.png,"With a vigour and authority which delighted old Parliamentary friends and foes alike, the Earl of Avon, the former Sir Anthony Eden, in his maiden speech in the House of Lords last night, gave a warning that appeasement over Berlin could only lead to war. To stand firm, he declared, was not to invite war, but the surest way to avert it.","With a vigant and authority which delighted old Parliamentary friends and foes alive, the Earl of Avan the former Sir Anthony Eden, in Lio maiden apreen in the Hause of Lovas last night, gave a warning mat perta appeasement Over Berlin could only lead to war. To ohand firm, ne declared, nat 14 ho invite war, but the avest way to avert it."
a05-069.png,"It was the end of a rather curious speech in which Mr. Macmillan wound up the two-day debate on foreign affairs. He began in a low, almost chatty monotone, and his voice never rose to any accent of urgency. He passed in rapid review the United Nations Secretariat; nuclear tests; the canard about British interference with the United Nations in the Congo; Kuwait; and South-East Asia.","It was the end of the rather curious Speech in which Mr. Macmillan wand up me two-day debate. on foreign affairs. we began in a low almost chatty mano Love and his voice never vase , to any accent of urgency. 42 passed in vapidl review me United Valius secretariat; unclear hests; me canard about Bushish interference with the United Naricus me Cango; Kuwait; and South-East Asia."
a05-073.png,"He spent most of his short half-hour on Berlin. He deplored the possibility of some ""new myth"" about betrayal of Germany by the Allies. ""We do not,"" he said, ""really know what the Russians want."" But he was certain that they wanted to establish a final and irrevocable division of Germany. Britain could not be a party to an imposed division. But negotiation, as the debate had shown, could be undertaken on a variety of bases.","He spent most of his short half-ho an Berlin. deployed. passibility at same K new myth"" about betrayal at Germany by me Allies. We do nah, he said. 4 many know what the Russians want. But we 13 certain that they wanted to establish a final and irrevocable division of Germay. Britain could not be a parly to in pased division. But negotiation, as the debate had shown, could be maestaker a variety of bases."
a05-080.png,"Mr. Macmillan explained that he had deliberately refrained during the summer from recalling Parliament or ordering mobilisation by proclamation, such as would be nec- essary to bring the British Army of the Rhine on to a fully active footing. That would have created a thoroughly undesirable atmosphere of panic. He thought that the situation was rather more hopeful.","Mr. Macmillan explained that he had de liber. ately retrained during the ames from recaling Parlicuet or ordering wabilization by proclamation such as wauld be , necessary to bing British Army of the Thine 3 to a fully active fooking. That would have created a thoroughly under- sirable atmosphere of panic. Me taught that the situation 123 vahnes mane hopeful."
a05-084.png,"The Russians now realised its seriousness. The French doubts were more about pro- cedure than about substance. The Prime Minister's attitude of studied calm brought down the temperature of the debate, which never at any time rose to fever pitch, to a remarkable degree of sub-normality. Throughout Mr. Macmillan's speech the Earl of Home, Foreign Secretary, was listening in the Peers' Gallery.","The Russians now realised its seriousness. The French doubts were make about procedive about substance. The Prime Minister's attitude of studied can Braught down the temperative of the debate, which never at any time vose to fever pitch, to a nemarhable degule of sub-normality. Throughout Mr. Macmillan's speech the Earl of Mame, Foreign Secretary, was listening The Pears' Gavery."
a05-089.png,"The early speakers in the debate each severely rated the speech of his predecessor. These strictures were all too well justified. We started with the plaintive wailings of Mr. Healey, ""Shadow"" Foreign Secretary, described by Mr. Godber, Minister of State, Foreign Office, as ""pedantic and obscure on Berlin, damaging and obscure on the Congo."" In turn, Mr. Godber was censured by Mr. Shinwell, former Labour Defence Minister, for having read the House an ill-prepared essay.","The early speakes in de bale each severly valed me spelen of his predecessor. These strictures were α4 Loo well justified. We started with the plaintive wailings of Mr. Meakey, ""Shadow"" Foreign Secretary, described by Mr. Godber Minister of 1 Shale, Faveitu office, as M pedantic and abscure a Berlin, damaging and obscure 3 the Congo. Lu Mr. Godber was cenowed by Mr. Shim well, formes Labour Defence minider, for havin g read the"
a05-094.png,"The trouble about such debates is that they range too widely. They remind one of the Rugby match in ""Tom Brown's Schooldays,"" in which all the boys were welcome to take part, and only those who ""really meant business"" removed their jackets. Not many metaphorical braces were visible in the early stages of to-night's debate. Mr. Healey had another tilt at the Prime Minister's golf-course Press conference, which he described as ""a display of flabby and fatuous complacency which takes us straight back to Neville Chamberlain.""","The haube abjant such debales is what Luey rouge Loo wickly. They remind one of me Rugby match in ""Tom Brown's Schooldays, = which all me bays were welcome to Lake part, and only those who really meant business"" nemould their jadeb. Nat many metaphorical braces were visible in me early stages of comigut's debate. Mr. healey had another hilt at the Prime Minister's golf. se Press conference, which he Course described as a M display of flabby and"
a05-099.png,"A reference to the reunification of Germany brought a bark of ""Start another war!"" from Mr. Ellis Smith (Lab., Stoke on Trent S.). Then Mr. Healey launched out on his pet theme of limitation of armaments in Europe. This could, he suggested, be linked with prohibition of the production of atomic weapons in any part of Europe. Inspection and control would be much easier to establish in these territories.","A reference to nes nemnification of Germany braught bark of Start another was! "" fram Mr. Smith Ehis smien | Lab., Stoke on Trent S. The Mr. Mealy lauched aut an his pet theme of imitation of armaments in Europe. This could, he suggested, be linked with prohibition of the production of atcruic weapons in any part of Europe. hopection and canbol would ba much casier to establish in where territories."
a05-104.png,"Mr. Healey denounced the Government for using double standards. Ministers had rebuked the unaligned nations for not condemning the new Russian tests, but they themselves had no condemnation for events in Angola or Algeria. It was not for the Government, said Mr. Healey, to take up moral attitudes, ""especially when the temple of their religion is the bingo-parlour.""","Mo. Mealey demanded me Government for noing double standards. Minidress had ne bu hed the aligned nations for nat condemmig Lue new Russian tests, but they them selves had 90 condemnation for event in Angola or Algeria. It was not for the Govenment ' take up moral me temple attitudes, of their religion is me bingo - parlaw. 4 said Mr. Mealey, to "" especially when"
a05-108.png,"This puzzled such students of comparative religion as had failed to detect this cult. But Mr. Healey had a partial and limited success. He rallied behind him the Left- wing opinion so coolly snubbed last night by his leader, Mr. Gaitskell. Mr. Godber's performance merited all the mild scorn heaped on it by Mr. Shinwell.","This puzzled shudents of comparative religion as had failed 40 detect this this cult But Mr. Healey had a partial and liiled success me vanied behind him me Leftwing opinion so coolly snubbed last night. by his leader, Mr. Gaits hell. Mr. Godber. performance merited all heaped it by Mr. Sin well. the mild"
a05-113.png,"True, he did tell the House that the Government had asked the Medical Research Council to reassess the fall-out position in view of the Russian tests, and said that the council's findings would be published. He was not so happy in his defence of the Government's failure to condemn France for her nuclear tests in the Sahara on the grounds that they were only little ones.","True, Government ne aid hell the Mause that the hace asked Medical Research Cancil to reassess me fall - aut position in view of the Russian tests, tests, and aid that the council's findings would be punished me the 903 nat 30 happy in his defence of Government's faime Lo condemn France for he unclear hests in the Sahara me grands Mat they were only sintre anes"
a05-116.png,"This was too reminiscent of the nursemaid and her illegitimate baby. For the most part, Mr. Godber muttered his way through a cliche-ridden Foreign Office brief. He resembles the elephant seal, an otherwise endearing creature whose articulation is limited, we are told, to a series of heavy sighs. Sir Lynn Ungoed-Thomas, M.P. for Leicester N.E., a former Labour Solicitor-General, and Mrs. Barbara Castle, M.P. for Blackburn, a member of the Labour party National Executive, delivered a letter to Mr. Soldatov, the Russian Ambassador, last night protesting against the Russian nuclear tests.","This 133 10 neminiscent of the nursemaid and her inegitimate baby. For the uncat pert Mr. Goaber muttered mis way through a cline-ridden Foreign Office bief. me resembles the elephant real, a over otherwise endeaving creative where articulation is limited, we are hold, to a series of heavy risks. Sir hyun in gold- Thomas, M.P. for Leicester N.E., a farmer Labaw Solicitor-General, and lus. Babavan"
a05-121.png,"It was signed by 60 Labour M.P.s, many of them Left-wing sympathisers. It condemned ""the pollution of the world's atmosphere as a crime against humanity."" A personal letter of protest against the tests from Canon Collins, chairman of the Campaign for Nuclear Disarmament, addressed to Mr. Khruschev, was also taken to the Russian Embassy.","It was afuld by 60 Laba M.P.s, many of then left-will sympatis sympathisers. ++ condemned the polution at the world's abmcopher 4 a crime against manites."" A pescual leller of of puolest agaist me Lests from Cancu Colins, chairma of me Campaign for Disarmament, Krus Kuruscher, Russian Nuclear addressed to Mr. 1a3 also Embassy take to the"
a05-125.png,"A POLITICAL CORRESPONDENT writes: Ban-the-bomb demonstrators thronged the Central Lobby of the House of Commons last night and formed a queue stretching for more than 200 yards outside in Old Palace Yard. About 2,000 lobbied M.P.s and harangued them on disarmament.",A Political Carnespendent writes: Bar - the banl almanstaters thronged here Central Lobby of the mouse af Cammans last night and formed a queue the haring For hua 200 ambiare yavas in Old Palace Yard. About 2'000 labbied M. P. S on a harangued Men disarmament.
a06-000.png,"MR SELWYN LLOYD may speed up his plans to catch speculators in shares and property. The first hint of the Chancellor bowing to public opinion over his ""July Budget"" came dramatically in the Commons yesterday. Mr. Lloyd said on Tuesday that he proposed to deal in his next regular Budget with some profits which now escape tax.","his plans Mc Selwyn Lloyd may speed up to catch spectaculators in shares and property The hot hist of the Chancellor public opinion over came to bowing his ""July Budget"" dramatically in the Commons ystrerday. MB Lloyd said on Et Excoday that he proposed to deal in his next regulac Budget with some profits which how escape tax."
a06-004.png,"Sir Edward Boyle, Financial Secretary to the Treasury, said yesterday that the Gov- ernment does not like retrospective legislation. He went on to describe the kind of people the Chancellor hopes to tax. These are people buying and selling shares within a short period, those ""stagging"" on a new issue and property dealers who form a chain of companies and put one property deal through each.","Sir Edward Boyle, Financial Secretary to the Treasury, said yesterday that the Government does not like retrospective legislation. He went on to describe the kind of people the Chancellor hopes to fax. These are people buying and selling shares within short period, those ""stagging and property dealers who form a 00 a new Dove chain of companies and put One property ded through each."
a06-008.png,"Mr. Harold Wilson, Shadow Chancellor, jumped up to offer the Government an easy passage for such legislation. ""Why don't you make proposals to legislate in the autumn?"" Mr. Wilson asked. ""We wouldn't call it an Autumn Budget. You can call it a Taxation Management Bill, if you like."" While Mr. Wilson was speaking, the Prime Minister and Mr. Lloyd had a whispered conversation.","Mr. Harold Wilson, Shadow Chancellor. jumped up to offer the Government an easy passage for such legislation. "" Why don't you make proposals to legislate in the autumn?"" Mr. Wilson asked. ""We wouldn't call it an Autumn Budgel. You can call it a Taxation Management Bill, if you like."" While Mr. Wilson was speaking, the Prime Minister and Hr. Llogd had a whispered conversation."
a06-014.png,"They nodded at each other and Sir Edward rose to say that the Chancellor would bear Mr. Wilson's offer in mind. Guy Eden writes: Treasury experts are already working on the scheme. Profits of genuine investors in industry will not be affected, but only quick in-and-out speculator deals. FRANK FOULKES, Communist president of the ETU, refused yesterday to ""commit suicide"" at the TUC's invitation.","The nodded at each other and Sir Edward rase to say that the Chancellor would bear GUY Mr. Wilson's offer in mind. Eden writer: Treasury experts ave already working on the scheme. Profits of genuine investors in industry will not be affected, but only quick in-and-out speculator dents. FRANK FOULKES, Communist president of the ETU, refuse yesterday to || commit suicide"" at the TUC'S invitation"
a06-020.png,"He was announcing his executive's rejection of the ultimatum to the ETU. In reply to the call for his resignation he said: ""Our rules say that if an official resigns he is not allowed to run again for three years. ""I have only 2 1/2 years to go before I retire, so this is an invitation from my good friends of the TUC that I should commit hara-kiri.","He was Innouncing his executive's rejection of the ultimatum to the ETU. In reply say that if an to the call for his resignation he said: ""Our rules official resigns he is not allowed to run again ""I have only 2 1/2 years go before I retire, for three years. ""I have only to So this is an invitation from my good friends of the TUC that I should commit hara-kiri."
a06-025.png,"The other TUC demands: Five leading Communists must not hold office for five years; Sub-committees set up to strip secretary John Byrne of his powers must disband in ten days. These the ETU executive rejected as ""wholly unacceptable"" and ""unwarranted interference."" But it agreed to postpone operation of the sub-committees.","The adher TUC demands Five leading Communist must not hold office for five years ; Sub-committees sed up to strip secretary John Byrne of his powers must disband in ten days. These the ETU executive rejected as wholly unacceptable "" and ""unwarrented"" interference. But it apeed to postpone operation of the sub- Committees."
a06-036.png,"The small rocket craft, for destroying big ships, are controlled automatically, even to the preparations for launching their rockets. Applauding on the river banks at Leningrad were thousands now told that in 20 years they will have free food, housing, light, heat, transport and medical treatment - all for a working week of 34 to 36 hours.","ships, The small rochet craft, for destroying big are controlled automatically, to the preparations for launching their rockets. Applanding Leningrad 20 , even on the river banks at ere thousands were now told that in years they will have free food, housing, light, heat, transport and medical treatment - all for a working week of 34 to 36 hours. -"
a06-039.png,"""The whole naval might of the Soviet Union can be seen here - a truly inspiring and proud sight,"" said Moscow radio's commentator. The parade was reviewed by Marshal Andrei Grechko, commanding the forces of the Warsaw Pact countries - the Communist ""Nato."" He said rocket-carrying atomic submarines now formed the basis of the Soviet Navy. MR. MACMILLAN'S announcement in the Commons of his momentous decision to apply for membership of the Common Market provoked a violent personal attack by one - just one - of his backbenchers.",""" The whole naval might of the soviet Union can be seen here - a truly inspining and proud sight, "" said Moscows radio's commentator. The parade was reviewed by the Mas shal Andrei Grechko, commandi Ling forces of the Warsaw Pact countries - the Communist ""Nato"". the said rocket - carrying atomic submarines bmarines now formed the ban's of the Soviet Navy. MR. MAC MILLAN's announcement in the"
a06-044.png,"Mr. Anthony Fell (Yarmouth) called the decision ""shocking"" and added: ""It is the most disastrous thing any Prime Minister has done for many, many generations."" He concluded: ""The best service the Prime Minister can do would be to resign."" The outburst shocked MPs of all parties. Even close friends were signalling Mr. Fell to stop.","Mr. Anthony Fell (Yarmouth) called the decision, shocking"" and added: It is the most disastrous thing any ""1 Minister has done for many, many generations."" He Prime conduded: The best service the Prime Minister cando "" would be to resign."" The outburst shocked HPs of all parties. Even close friends were signaling Mr. Fell to stop."
a06-051.png,"There were loud cries of ""shame"" from all parts of the Conservative side. Mr. Fell appeared to be in tears as he sat down. A few minutes later, Mr. Fell got up and left the chamber. He returned five minutes later to stand just inside the doorway looking more composed. In the middle of the amazing scene, Mr. Macmillan waved his hand at Mr. Fell.","There were loud cries of ""shame"" from all ports of the Conservative side. Mr. Fell appeared to be in tears as he sat down. A few minutes later, Mr. Fell got up and left the chamber. He returned five minutes lakes to stand just inside the doonway looking more composed. In the middle of the amazing scene. Mr. Macmillan waved his hand at Mr. Fell."
a06-057.png,"This seemed to infuriate Mr. Fell even more. ""I cannot be told to sit down by the Prime Minister."" Protests had been expected from Tory rebels. But Mr. Fell's attack was unprecedented. He accused the Prime Minister of ""political double talk."" ""It had the effect on one former supporter that he now thinks this Prime Minister is a national disaster,"" he said.","THIS SEEMED TO INFURIATE MR. FELL EVEN MORE."" I CANNOT BE TOLD TO SIT DOWN BY THE PRIME MINISTER."" PROTESTS HAD BEEN EXPECTED FROM TORY REBELS. BUT MR. FELL'S ATTACK WAS UNPRECEDENTED. HE ACCUSED THE PRIME MINISTER OF ""POLITICAL DOUBLE TALK."" ""IT HAD THE EFFECT ON ONE FORMER SUPPORTER THAT HE NOW THINKS THIS PRIME MINISTER IS A NATIONAL DISASTER,"" HE SAID."
a06-064.png,"Most MPs agreed that Mr. Fell's attack had, if anything, rallied support to the Prime Minister. This apparently, was Mr. Macmillan's assessment. He confined his reply to the observation that Mr. Fell had probably ""maximised his support."" There were no other attacks of such ferocity. But there was ample evidence of Conservative and Labour opposition, which will be aired in the debate tomorrow and on Thursday.","Most MP's agreed that Mr. Fell's attack had, if anything, rallied support to the Prime Minister. This apparently, was Mr. Macmillan's assessment. the confined his reply to the observation that the Fell had probably maximized his u support."" There were WD other attacks of such ferocity. But there was ample evidence of Conservative and Labour be opposition, which will aired in the debate tomorrow and on Thursday."
a06-070.png,"As Mr. Macmillan made his announcement, the House was crowded. He said: ""No British Government could join the European Economic Community without prior negotiation with a view to meeting the needs of the Commonwealth countries, of our European Free Trade Association partners and of British agriculture."" Near the end of a long statement, Mr. Macmillan stated the Government's intention:","As Mr. Macmillan made his announcement, the House was crowded. He said, ""No Bath British Government could join the European E. Economic Community without prior negociation with a verw to meeting the needs of the Commonwealth counties, of our European Free Trade Association partners and of British apiculture.' "" Near the end of long statement, Mr. Macmillan stated the Government's intention:"
a06-075.png,"""After long and earnest consideration, Her Majesty's Government have come to the conclusion that it would be right for Britain to make a formal application.. for ne- gotiations with a view to joining the Community."" At this point, Mr. Paul Williams (Cons., Sunderland) called out ""Shame."" Mr. Williams is a close associate of Mr. Fell.","""after lang and earnest consideration, Her Majesty's government have came to the conclusion that it would be right far Britain to make a formal application.. for negotiations with a view to joining ""the Community. "" at this point, Mr. Paul Williams (Cans., Sunderland) called out U shame."" Mr. Williams is a close associate of Mr. Fell."
a06-090.png,"He claimed that, unless we were in the Common Market, we should not be able to play any part in determining its future. ""We can lead better from within,"" he said. Mr. Macmillan dealt with the main objection raised by Tory critics. Mr. Anthony Fell, who created a scene on this point on Monday, took up a position almost hidden behind the Serjeant at Arms' chair.","He claimed that, unless we were in the Common Market, we should not be able to , flay any fort into determining its future ""We can lead better from within"", he said. Mr. Macmillon dealt with the main objection reised by Tory critics. Mr. Anthony Fell, on this point on who created a scene Monday, took up a fosition almost hidden behind the serjeant of Arms' chair."
a06-095.png,"Mr. Macmillan said we could be more help to the Commonwealth through the strength we would gain in the Common Market than by isolation. He paid tribute to the development of the Common Market. ""The Community (Common Market) has imparted an impetus and an economic growth to The Six. Above all, it is an idea which has gripped men's minds,"" he said.","Mr. Macmillan said we could be more help to the Commonwealth through the Hrength we would gain in the Common Market than by isolation. He paid tribute to the development of the Common Market. ""The Community (Common Market) has imparted an impetus and an economic growth to The fix. Above all, it is an idea which has gripped men's minds, he said."
a06-100.png,"Referring to previous negotiations, Mr. Macmillan looked towards Mr. Reginald Maudling. ""These were negotiations in which the President of the Board of Trade played a conspicuous part,"" the Premier said. He dismissed the idea that Britain would be swamped by cheap labour. Our industry, he said, would probably gain. ""Many people feel we have had, perhaps, too much shelter,"" he went on.","Referring to previous negotiations, Mr. Nacuidar lookal towards Mr. Regurald Handling. ""These were negotiation in which the President of the Board of Trade played a conspicuous part,"" the Premies said, We dismissed the idea that Britain would be foo swamped by cheap labour. Our industry, he said, would probably gain. ""Many people feel we have had, potraps, much shelter,"" he went on."
a06-110.png,"Conservatives protested when Mr. Gaitskell said he had been told in Europe last weekend that we were looked upon as a liability. He had been told this ""by some people of considerable authority,"" he retorted. ""I agree with the Prime Minister that I do not think we are necessarily bound for federalism in Europe,"" he went on.","Conservatives protested when Mr. Gaitskell said he had been told this by some poep people of considerable authority,"" he retorted. ""I agree with the Prime Minister that I do not think we are necessarily bound for federalism in Europe,"" he went on."
a06-114.png,"If we joined the Common Market, our food subsidies would probably be replaced by a system of tariffs. ""That will mean a rise in the cost of living."" BUDGETTE or no Budgette YOU are spending more as the summer holiday season moves into top gear. On the eve of August Bank Holiday the spending spree is at a new all-time peak.","H we joined the Common Market, food subsidies would propably be our replaced by a system of tariffs, That will mean a rise in the cost of living."" BUDGETTE or no Budgette You are spending more as the summer holiday season moves into top gear. On the eve of August Bank Holiday the spending spree is at a new all-time peak."
a06-119.png,"Note circulation soared for the sixth successive week - this time by more than 15,000,000 last week. And that brought the figure to a record 2,415,000,000. This was 100,000,000 more than the corresponding week last year and 37,000,000 up on the 1960 record set last Christmas. Now look at the other side of all these coins.","Note circulation soared for the Sixth successive week - this time by more than 15,000,000 & last week. And that brought the figure to a record 2,415,000,000. This was 100,000,000 more than the corresponding week last year and 37,000,000 up on the 1960 record set last Christmas. Now look at the other side of all these coins"
a06-124.png,"The big ""squeeze"" means that it is going to be more difficult to arrange a loan or over- draft. And banks will be stricter in recalling existing overdrafts. This is underlined in the Central Bank's weekly return... ...which shows that more than 163,000,000 of the banks' money is now frozen in the form of special deposits with the Bank of England.","The big ""squeeze"" means that it is going to be difficult to arrange a Loan or overdraft. And banks will be stricter in recalling existing overdraft. This is underlined in the Central Bank's weekly retrom... which shows that more than 167,000,000 of the banks' is money now frozen in the form of special deposits with the Bank of England."
a06-128.png,"Banks have paid in a first instalment of almost 8,000,000 in response to the Budgette appeal. About another 70,000,000 is due by September 20. For nearly a year about 150,000,000 has been frozen. MR. KRUSCHEV raises the bogy of German militarism in his replies to the West on Berlin. And he repeats that the problem ""must be solved this year.""","Banks have paid in a first instalment of almost 8,000,000 in response to the Budgette appeal. About another 70,000,000 is due by September 20. For nearly a year about 150,000,000 has been frozen. Mr. Krescher raised the bogy of German militarism in his replies to the West on Berlin. And he repeats that the problem"" must be solved this year."""
a06-134.png,"The Notes to the Big Three and a memorandum to West Germany were published in Moscow yesterday. They tell: The U.S. - It is false to say the absence of a peace treaty with Germany causes no real danger. West Germany, with its militarists and revenge-seekers, is becoming a hotbed of war danger in Europe. Even now, aided by the U.S., Britain and France, it has more than enough forces and arms to touch off a world war.","The Notes to the Big Three and a memorandum to West Germany were published in moscow yesterday. They tell: the U.S.- It is falce to say the absence of a peace treaty with Germany causes 3 real danger. West Germany, with its militarish and leven ge- seekers, is becoming a hotbed of war danger in Europe. Even was, aided by the US., Britain and France, it has mice than enough forces and arus to touch off a would way."
a06-141.png,"BRITAIN - One cannot but wonder at British bases being put at the disposal of those very militarists who razed Coventry and barbarously bombed London and other British cities. FRANCE - One can hardly conceive the French are not alarmed.... Next door, in West Germany, before everyone's eyes there has sprung up a regular army led by former Nazi generals and officers.","BRITAIN - One cannot but conder at Birlish backs being put at the disposal of those very militarish who razed Coventry and baubauously bombed London and other British cities. FRANCE- One can handly conceive the Frenc are not alarmed.... Next door, in West Germany, before everyone's eyes there has spy up a regular army led by forme Nazi generals and officers."
a06-147.png,With fire and sword France denies Algeria the right to self-determination and tramples on Tunisians' right to independence. WEST GERMANY - Russia would like to see a clear realization that West Germany would not survive even a few hours of a third world war. The best way to rule out such a tragic contingency would be to sign a peace treaty to remove the cancerous growth of West Berlin's occupation status.,with five and sword France devies Algria the night to self- determination and tramples 09 'Tunisians' night to independence. WEST GERMANY - Russia would like to ser cleara a cealization that West Germany would not survive even a few hours of thind a would ca. The best way to whe out such a tragic contingency word he to rigen a peace treaty to Lemove the cancerus grouth of West Berlin's occupation states.
a06-152.png,"Behind Bonn's slogan of German self-determination is the intention to impose on East Germany the regime existing in West Germany. REFUGEES are pouring out of East Germany into West Berlin faster than ever. Mr. K's latest speech scared 1,157 East Germans to cross into West Berlin's reception centre DURING MONDAY NIGHT. And officials expect the total to leap to 3,000 a day.","Behind Bonn's slogan of German self- determination is the intention to impose on East Germany the regrine existing in West Germany. REFUGEES are pouring out oft of East Germany into West C Berlin faster than ever. Mr. K's latest Speech scared 1.157 East Germans to cross into West Berlin's reception centre DURING MONDAY NIGHT. And officials expect the total to leap to 3,000 a day."
a06-157.png,"This figure has been surpassed only on the eve of the East German disturbances on July 17, 1953. And officials fear it may be too much for the city's refugee camps. They will overflow and private houses will have to be used.","This figure has been surpassed only on the eve of the East German disturbances July 17, 19453. And officials fear it may he too much for the city's refugee camps. They will overflow and private hores will have to be used."
b01-000.png,PRIME Minister after Prime Minister speaks out in revulsion against the South African Government's policy of apartheid as we wait for the curtain to rise on the Commonwealth Conference in London. Will it end with South Africa's exclusion from the Commonwealth? The issue is touch and go.,"Prime Minister after Prime Minister speaks out in revulsion against the South African Government's policy of apartheid wait as we for the curtain to rise the Commonwealth Conference in London. Will it end with South Africa's exclusion from the Commonwealth ? The issue is touch and go,"
b01-004.png,"There is a possibility that it will not be settled at this conference. It may be agreed to wait until South Africa actually becomes a Republic later in the year. But if a final decision is to be faced now, on which side do the strongest arguments lie? THE Archbishop of Capetown has shown that the matter is not clear-cut.","There is a possibility that it will not be settled at this conference. It may be agreed to wait until South Africa actually becomes Republic Later in the year. But if a final decision is to be faced now, on which side do the strongest arguments lie? THE Archbishop of Capetown has shown that the matter is not clear-cut."
b01-009.png,"The Archbishop has long been a courageous fighter against apartheid. He must be heard with attention. On purely practical grounds he holds that it would be a mistake to expel South Africa, weakening the whites who are working for a change of policy. In his view it would also be against the interests of the Africans.","The Archbishop has long been a courageous fighter against apartheid. He must be heard with attention. On purely practical grounds he holds that it would be a mistake to expel South Africa, weakening the whites who are working for a change of policy. In his wiew it would Africans. also be against the interests of the"
b01-014.png,"He holds that more pressure can be put on South Africa while she remains in the Commonwealth than could be exercised were she cut off from it. On the other hand, those who favour expulsion, including African leaders, feel that nothing less than the shock of expulsion will weaken the grip of Dr. Verwoerd and the Nationalists. They point out that Dr. Verwoerd refuses to consider abandoning the apartheid policy.","He holds that more pressure can be put on South Africa while she remains in the Commonwealth than could be exercised where she cut off from it. On the other hand, those who favour explosion, inclu- ding African leaders, feel that nothing less than the shock of expulsion will weaken the grip of Dr. Verwoerd and the Nationalists. They point out that Dr. Verwoerd refuses to consider abandoning the apartheid policy."
b01-018.png,"THE Commonwealth is a multi-racial society. A policy of racial discrimination in any of its countries is surely the one thing that it could not survive. Whatever statesmen say at the conference table in London, millions at home would regard as fraudulent a Commonwealth which had room for a racist South Africa. And this is a Commonwealth in which five citizens are coloured for every one who is white.","THE Commonwealth is a multi-racial society policy of racial discrimination in D surely the one A any of its countries thing that il could not survive. Whatever statesmen say at the conference table in Sonden, milions at home would regard as fraudulent a Commonwealth which had room for a racist South Africa. And this is a Commonwealth in which five citizens are coloured for every who is white. one"
b01-023.png,"Seen in this wider picture, a South Africa that clings to apartheid is a menace to the Commonwealth and a liability to the whole Western world. A practical solution would be for the Commonwealth to draft a set of principles excluding race discrimination. And so leave South Africa to make the grade, or go out.","Seen in this wider picture, a South Africa that clings to Apartheid is a menace to the Commonwealth and a liability to the whole Western world. A practical solution would be for the Commonwealth to draft a set of principles excluding race discrimination. And so leave South Africa to make the grade, or go out."
b01-027.png,"THE Queen and the Duke of Edinburgh come home tonight from their tour in the East. The duke's trigger-finger and the ritual slaughter of beasts have taken the headlines in this country. Nevertheless, the tour has been an immense success. The Queen has won a triumph. It would be pleasanter if such cruel and feudal performances as tiger and rhino hunts were dropped from future Royal programmes.","come home THE Queen and the Duke of Edinburgh tonight from their tour in the East. The duke's trigger-finger and the ritual slaughter of beasts have taken the headlines in this country. Nevertheless, the tour has been an immense success. The Queen has won a triumph. It would be pleasanter if such cruel and feudal performances as tiger and rhino hunks were dropped from future Royal programmes."
b01-033.png,But the Queen and the Duke have pleased millions by their visit. The warmth of their welcome in India and Pakistan are happy memories. WEST GERMANY - followed yesterday by the Dutch - has made the gesture of a good neighbour. She has put up the value of her money.,But the Queen and the Duke have pleased millions by their visit. The warmth of their welcome in India and Pakistan are happy memories. WEST GERMANY - followed yesterday by the Dutch - has made the gesture of a good neighbour. She has put up the value of her money.
b01-038.png,"Certainly, the rise is very small. But it is a step in the direction of live-and-let-live. Hopes will now grow brighter of further international co-operation, which is the only way to solve the payments difficulties that upset the Western world. Britain and the U.S., which have problems with their balances, will gain some immediate help. What it means in practical terms is that our exports to Germany will now be a little cheaper for Germans to buy, while the goods which Germany exports will be made a little dearer.","Certainly, the rise is very small. But it is a step in the direction of live-and let live. Hopes will now grow brighter of further international co-operation, which is the only way to solve the payments difficulties that upset the Western world. Britain and the U.S., which have problems with their balances, will gain some immediate help. What it means in practical terms is that our exports to Germany will now be a little cheaper for germans to buy, while the goods which Germany exports will be made a little clearer."
