OCR Text,Ground Truth,Sample ID,old_CER,Model Correction,new_CER,CER_reduction
"By the ad of the mouth be chil delightecr in Naess. tte bold Cloncurry Hal he enjoyed ft oas muck as lis health peri tte d im tp 2hyoy any Meng, The Peal he wre, 15 arrived | which 1s @ gveat yesource- Vasuyius saems tp be tired; le \s going out fast.... What @ gay, |i vely people, and whet alousy pron. AL Dome, avery other man was a priest: rere the priest 4 Asuperce ded by tle soldier ~ a fayoumble Change in my ""ye |","By the end of the month he still delighted in Naples. He told Cloncurry that he enjoyed it as much as his health permitted him to enjoy anything. 'The Pearl', he wrote, 'is arrived, which is a great resource. Vesuvius seems to be tired; he is going out fast.... What a gay, lively people, and what a busy town. At Rome, every other man was a priest: here the priest is 1superceded by the soldier - a favourable change in my eye, particularly as the troops are very fine.'",g06-011b.png,0.2611464968152866,"By the end of the month he seemed to delight in Naples. He told Cloncurry that he enjoyed it as much as his health permitted him to enjoy any meal. The next day he arrived, which was a great relief - Vasuyius seems to be tired; he's going out fast.... What a gay, lively people, and what a lovely place. In the Dome, a very other man was a priest: the priest had been appointed by the soldier - a great change in my life!",0.2908704883227176,-11.38211382113821
"By He end of He month te tll delaghded on Naples. he told bercctry Maal he engoged fw mA » his heallh permite hum bo exgoy anyMuy, The Peart' te wok, 9 arrived, which o @ greed rescent Vewerur seems tote detal, hes geeny od far... Whala gay, Lively people, and whel a trary Fenn LU Lome, wery other man war & pri: here He prot 1 Arepereeelid Ley He setae tecrorcrebh Aarge on my tye, portieclarly a» Ue hoops ane retry fre!","By the end of the month he still delighted in Naples. He told Cloncurry that he enjoyed it as much as his health permitted him to enjoy anything. 'The Pearl', he wrote, 'is arrived, which is a great resource. Vesuvius seems to be tired; he is going out fast.... What a gay, lively people, and what a busy town. At Rome, every other man was a priest: here the priest is 1superceded by the soldier - a favourable change in my eye, particularly as the troops are very fine.'",g06-011m.png,0.3524416135881104,"By the end of the month he had arrived on Naples. He told Berchett that he enjoyed Naples as much as his health permitted him to enjoy any city. The Pearl, he wrote, has arrived, which is a great pleasure, his favourite so far... Whala gay, lively people, and a truer friend than any other man I have ever known! Here the President is an energetic and energetic man, who has a great effect on my life, and I am glad to have him as a friend.",0.4288747346072187,-21.686746987951818
"by He tod of the w0th Ae hil debylihed As Nept, Ve told Concwng toed de toggy ed ta Aude 24 tery Aitalth pernitted tin Ao bogey ang - My . ""The React | hae rer, ""as acriged, Wink ""2 a grcah out ford... Whah % Gag Linky peopl ad ib a Aoasy pow GA foot, try other wre om, A prin : tere He print ig Aaperected fog Ma dois - 2a. favonntt bor, An tacay. soars Prat trcterarly as Kg, hoops at vey file!","By the end of the month he still delighted in Naples. He told Cloncurry that he enjoyed it as much as his health permitted him to enjoy anything. 'The Pearl', he wrote, 'is arrived, which is a great resource. Vesuvius seems to be tired; he is going out fast.... What a gay, lively people, and what a busy town. At Rome, every other man was a priest: here the priest is 1superceded by the soldier - a favourable change in my eye, particularly as the troops are very fine.'",g06-011o.png,0.5329087048832272,"By the end of the week he had been dejected as usual, but he told Concwynn that he was determined to return to England and that he had not yet thought of leaving the country. ""The return,"" he said, ""is as important as ever,"" he added, ""but there is a grimmer out ford... What do you think? If you want to get rid of a bad foot, try other feet, a better foot, a more suitable foot. I think the print is a good one, and it is very good. It soars up trctually as high as the sky, but it is not at all heavy.""",0.7261146496815286,-36.25498007968127
"By the nd of the month he shill delighted in Naples. tHe told Cloncurry that he CM joyed if aS much as his health permitted him to enjoy anything, 'The Peavl', he wrote , ""iS arrived, which is a great resource. Vesuvius seems to ve tired j he is going out fast... What A gay, lively people and what a lousy town. AT Kome, cvery other man Was A priest : here the pricst is Asuporceded \oy the soldier - a favourable change in my eye parnioulary as the tro0ps are very: fine.'","By the end of the month he still delighted in Naples. He told Cloncurry that he enjoyed it as much as his health permitted him to enjoy anything. 'The Pearl', he wrote, 'is arrived, which is a great resource. Vesuvius seems to be tired; he is going out fast.... What a gay, lively people, and what a busy town. At Rome, every other man was a priest: here the priest is 1superceded by the soldier - a favourable change in my eye, particularly as the troops are very fine.'",g06-011p.png,0.0806794055201698,"By the end of the month he was delighted in Naples. He told Cloncurry that he would have delighted if his health permitted him to enjoy anything, 'The Pearl', he wrote, ""has arrived, which is a great resource. Vesuvius seems to have tired and he is going out fast... What a gay, lively people and what a lousy town. At Kome, every other man was a priest: here the priest is almost as important as the soldier - a favourable change in my eye politically as the troops are very fine.'",0.14225053078556263,-76.3157894736843
"When the sasirg seatan was past, he sent Fear/ back te baylend aud refurned 4 Ronn fer thy wihhy. In fale Novenber, MM was Su lferrng as usual', but hoped, be ble Arthur, ""fo find fha's pola ct agree with we better than (apolas. Tht jinenay fer boon agasnsh mt, at there hes been much rary and damp, buf tha Permperatare i hugh L/ have at pe thought cha fire...","When the sailing season was past, he sent Pearl back to England, and returned to Rome for the winter. In late November, he was 'suffering as usual', but hoped, he told Arthur, 'to find this place agree with me better than Naples. The journey has been against me, as there has been much rain and damp, but the temperature is high &amp; I have not yet thought of a fire....",g06-018a.png,0.2425876010781671,"When the sabbatical was past, he sent Fear back to England and refurned his attention to his wife. In late November, he was 'suffering as usual', but hoped, he told Arthur, ""to find her to agree with me better than ever before. I have been afraid for her, at there has been much rain and damp, and the Permperatare has been very heavy, but I have not yet thought of fire....",0.2587601078167116,-6.66666666666668
"When Une sarlog Kasim Was past, he sonh Pool Lack lo Eng lame, aud eliwne retuned le Rome jer Ihe suber. In Lose Novembre tres 'euffrdng as wsial , but hoped he told Acbue , 'bo pref this place agree Lith ane baller than Naples . The jenny has bem agadrt me, as thee has bam much rad and damp , Sot Ue Keempentinc is high Z I heve wok yt Hsoust of Qa pre ves","When the sailing season was past, he sent Pearl back to England, and returned to Rome for the winter. In late November, he was 'suffering as usual', but hoped, he told Arthur, 'to find this place agree with me better than Naples. The journey has been against me, as there has been much rain and damp, but the temperature is high & I have not yet thought of a fire....",g06-018d.png,0.3133514986376022,"When the summer was past, he returned to Naples, and returned to Rome for the winter. In late November he found Naples as wet as ever, but hoped he told Arthur, 'I must this place agree with me better than Naples. The heat has been against me, as it has been much damp and damp, but the temperature is high and I have not yet thought of fire.'",0.22888283378746593,26.95652173913044
"Wil? fle Vi ttif AML lH tte? ferl Le fi ltr' folk A Lijy (Ae, dtd. fo tale Witte llc , 4: Mie Bi fter af 47 terdtl, fect pgwtt, te till fledttae , 0 fla (ee fit Apt wie aa fitlec fl02 Mig¢ b- _ fll feel fio fllétt Gi Oe jit, #0 Ye' flee fldtte gute pte peel fltezi2 , fltel bee titer tiertlt go Aye & f fale","When the sailing season was past, he sent Pearl back to England, and returned to Rome for the winter. In late November, he was 'suffering as usual', but hoped, he told Arthur, 'to find this place agree with me better than Naples. The journey has been against me, as there has been much rain and damp, but the temperature is high &amp; I have not yet thought of a fire....",g06-018n.png,0.7250673854447439,"It is a great pity that I have not been able to find a suitable place to live for the last few years. I would like to be able to live in a country where I can have my own garden and garden, and where I don't have to feel the need to go to work every day. But I can't. I have no other place to go but to work.",0.706199460916442,2.602230483271375
"Whin Ae rnihing Aearon aves part, he Yul Pat tack to Eh; aA retned to fowe for Me ants. A. Le Vovere, te was 'anbfiring a0 asowal hored hoped, he 4 Ath» , Wo tid Hy plece agree Arar Attn Again me, ao Hier hag ee. Meh, err, a Hany, At Me tepe- Aahurt Ao Legh £D Lax cot get Marva fA of a fer.","When the sailing season was past, he sent Pearl back to England, and returned to ome for the winter. In late November, he was 'suffering as usual', but hoped, he told Arthur, 'to find this place agree with me better than Naples. The journey has been against me, as there has been much rain and damp, but the temperature is high & I have not yet thought of a fire....",g06-018o.png,0.4918032786885246,"When he had finished his part, he returned to England; and returned to Rome for the night. A. P. Le Vere, who was 'anxious as ever', hoped, he told Anglesey, 'to have the Prime Minister agree to meet again with me, in Rome, at the Hôtel de Ville. I, err, a Hahnemann, am anxious to get out of here as soon as possible.'",0.5710382513661202,-16.111111111111107
"A pharant fife fray /.. ML se sappuns phat / have an Malan whe tr prchaps -oe best baleh de Chambre thal aver was. Bub he has neh ont wordt of aie ."" Whale he wes writing thas teller he heared of tha Whings, avref thy anny assumption of the Pirecntesnt by -he Oule of Welling ton","A pleasant life truly!... It so happens that I have an Italian who is perhaps the best Valet de Chambre that ever was. But he has not one word of English.' While he was writing this letter he heard of the fall of the Whigs, and the temporary assumption of the government by the Duke of Wellington.",g06-026a.png,0.2895622895622896,"A phantasmagorical fray /.. I have an Italian who is the best friend of mine that ever was. But he has not one word of a word of English."" While he was writing this letter he had heard of the Whigs, and of the assumption of the Presidency by the Duke of Wellington.",0.31313131313131315,-8.13953488372093
"A doosant Wife feuly! Ub 20 hoppeme trod | howe am [rolom ubo i pohops He bet Yale do Chrombce Yrat ever wor. But he los tot onc word of Gayl.' Wale he wos wirthag this leller he hood of He Pol of the Whigs, omd the lemporarey assummon of He oonvenment by te Date of Welbncston .","A pleasant life truly!... It so happens that I have an Italian who is perhaps the best Valet de Chambre that ever was. But he has not one word of English.' While he was writing this letter he heard of the fall of the Whigs, and the temporary assumption of the government by the Duke of Wellington.",g06-026k.png,0.3232323232323232,"A do-gooder wife! What a pity! But I have no doubt that I am not the only one who thinks so. But he does not doubt a word of Gayl.' He was referring to this lady of the Whigs, and the alleged assumption of the office by the Duke of Wellington.",0.5050505050505051,-56.25000000000002
"L plicwnl df tiely!.. fb tyyawe tli / Ht te flillde, pete 22 portage Pld fil fill Ml thttsn bit tpttd L070 tr Viel fe fer ger? wy wid of tytied. : ter te faye tty fvitatiye (elt a he fil ""i fhe fille fg Mitligloe.","A pleasant life truly!... It so happens that I have an Italian who is perhaps the best Valet de Chambre that ever was. But he has not one word of English.' While he was writing this letter he heard of the fall of the Whigs, and the temporary assumption of the government by the Duke of Wellington.",g06-026n.png,0.6902356902356902,"""I have to say that I think it is a good idea to have a look at it."" He went on to explain that it would be better to fill in some of the gaps in the story with a bit of history. ""It is the first time I have ever been to the village of Mitligloe. I have heard of it, but I have never been there. It is a small village in the middle of nowhere.""",0.8316498316498316,-20.487804878048784
"A phar te pala |... AA 20 Gappen MA 2 hare a Valor wl io perbaps tle heA Melt Ac Chae Mol tr A062. BA Ae Aan tot on4e rod of Eabst! Nhe fe wes Aoeten Mans tttes be feacd of te fll of the Wh, ac Fhe Aimperary enemytiin of He Gram. Ante A hey Ha Wheke of Melber.","A pleasant life truly!... It so happens that I have an Italian who is perhaps the best Valet de Chambre that ever was. But he has not one word of English.' While he was writing this letter he heard of the fall of the Whigs, and the temporary assumption of the government by the Duke of Wellington.",g06-026o.png,0.4713804713804714,"A phar to the pala! A phar! I have no doubt that there is a Valor to be had in the defence of the Church. The Church is the mother of England! The Church was to be the protector of the people of the West, and the aim of the Government of the Commonwealth. It is the Church of Melber.",0.6262626262626263,-32.857142857142854
"ee MM OS MA ee e oes ss weer ON - ID NE RR - 1m ""1 Tation whe ts patheps the bast \dlet de Chaubee had quer was. But Ls has not one word of Engtidn.' While ha was voriting Chis Lalles ha heard of the Gil of the Whig ard the tamps tary Cesumption of the gene nnd by Duka of Welingten.","A pleasant life truly!... It so happens that I have an Italian who is perhaps the best Valet de Chambre that ever was. But he has not one word of English.' While he was writing this letter he heard of the fall of the Whigs, and the temporary assumption of the government by the Duke of Wellington.",g06-026r.png,0.3468013468013468,"""I know that,"" he said. ""I know what it was. But he has not one word of English.' While he was writing this letter he had heard of the fall of the Whigs and the proclamation of the House of Lords by Duke of Wellington. He knew that the Duke had been poisoned.",0.5555555555555556,-60.19417475728157
"AWedk oo WRAUYA ck!"" Sa cade"") Mele!) hah islabadice! Vescondly \ orn iotsYareth ak \ yells, rand ac voy, oishay | \ ay, Ke akan» Mfho \ cond Sa ps Yad Wee tronperdion ok dhe Vande wih Le ae oped abe Me han 8 Whatlenjom, 'Yaak le Commons Roa pon a Samaution whith ma he bab willl a ww A Vabiciom & Maan Qa Season ed ton, logan","'What a frightful event!' he wrote. 'I tremble! What infatuation! Personally I am indifferent, but I really tremble for my country! I may be mistaken, 1tho' I cannot but fear that the exasperation of the People will be so great at the return of Ultratoryism, that the Commons House upon a dissolution, which must be had, will be a mass of Radicalism, &amp; then God knows what may happen....",g06-031f.png,0.5959079283887468,"""What a frightful event!"" he cried. ""What a calamity! What a horror! What horror! Viscondi! What calamity!"" And then he turned and dashed out of the room, shouting, ""I'm sorry, I'm sorry! I've got to go!"" And he was gone. The Commons returned to a sombre silence, in which there was no doubt that he had made a mistake and that he would never be forgiven.",0.6956521739130435,-16.738197424892693
"Wat A fratheh weA!' Ae avrote, '4 Artdt | WMA snfatuation ! Dun idifereN, Arad 9 really ""rents for sm Ctronhe, | J Anny he cote. Ato! 9 canst to fear tHat the Lyerpumten, of He Koph wr te 20 qread At Hoe return of Uhatorgyirn, AeA Abe Cmmons Houre aon a Ay- AotAcarn wth must he tat, rh Le a wan of edicalsn,, K then","'What a frightful event!' he wrote. 'I tremble! What infatuation! Personally I am indifferent, but I really tremble for my country! I may be mistaken, 1tho' I cannot but fear that the exasperation of the People will be so great at the return of Ultratoryism, that the Commons House upon a dissolution, which must be had, will be a mass of Radicalism, & then God knows what may happen....",g06-031o.png,0.5012919896640827,"'What a frightful event!' he avowed, 'I tremble! What a mass of infatuation! Dunedin is really ""rents for rent""! I tremble!' And he turned. 'We can't but fear the return of the Lytton, of the Kippers! At Hoe return of Uhatorgyirn, I am sure there will be a great uproar! What must he do, what must he say, what a mass disaster!",0.5607235142118863,-11.855670103092766
"Ge ¢ grt howewr, tek ( men be og foe p Sphet K tel all mary ye well. Sir © feel ues here | GCOEAGEA wserstnd »§ bb an express tackle bum off yerkerdan While he was ik Naples Here had opted = nem chapter In the hirkery of Arsleseys wr cearley Search for on tfective alleuibion of [is anil meladn | fide of ee memeteus crwenblonat temedies te wes he had been subjected our since the Sy Perms had fil shew. Yeemseluer sevaderr eas tele had Me ii Legh effeck.","God grant, however, that I may be a false prophet &amp; that all may go well. Sir R. Peel was here, I understand, but an express took him off yesterday.' While he was in Naples there had opened a new chapter in the history of Anglesey's unceasing search for an effective alleviation of his painful malady. None of the numer- ous conventional remedies to which he had been subjected ever since the symptoms had first shown themselves seventeen years before had had the slightest effect.",g06-037c.png,0.3484536082474226,"Mr. Macmillan said: ""I hope, sir, that men be well. I wish you well. Sir Francis would feel better if you were here."" He sent an express train off to Naples while he was in Naples. Here he had opted for a chapter in the history of Anglesey's life to search for a cure of the malady of the memory of the memories which he had been subjected to ever since the Sympatico had first come to his notice.",0.5278350515463918,-51.47928994082843
"ed ogork, rower, Med \ wos, Le a hn erogak & Sed dl way op wh. Sic PV. Pad won bee, | undeslerd, Yok on wxpen Os | hdl Sex usm in Vogler hor Sead opum o wen Shots in the Viuliny QL Undoroyn uncaosing nasde Ye on Madice Maiden & Nay da wildy. Wore Qe yawason consendicedh wunidin Yo whidh - re Sed an nllighed xs na Mee magne rad ask Arun Rarordier rasan gor Valhse ead 'hab Whe Aish diel.","God grant, however, that I may be a false prophet &amp; that all may go well. Sir R. Peel was here, I understand, but an express took him off yesterday.' While he was in Naples there had opened a new chapter in the history of Anglesey's unceasing search for an effective alleviation of his painful malady. None of the numer- ous conventional remedies to which he had been subjected ever since the symptoms had first shown themselves seventeen years before had had the slightest effect.",g06-037f.png,0.5979381443298969,"It was, of course, a long way to go. But he won't be, he said, undeservedly, to be on the wrong side of the law. He was, after all, a rower, not a sailor, and he had no right to interfere with the way in which his country was being run. He had no business consorting with a man who was an enemy of his country. He would have to ask Arun Rarordier for advice on how to deal with the situation.",0.7195876288659794,-20.344827586206897
"Groot grant, lowever, tral ( may Se 2 Pale prophet F Hol all my go well Gi R Peel war here, | Unolerrtand, bt ay express took him off yeslerolay,' While le was tn Nepler thee bacA Opene! a new Chale In the hivttory of Ans) esey ""s Un cea sub search Poe oy Heckive alleviation ef bis pails! malacy Nene of He humeovs Couverlionel vemecer to which be bet See, iected eve nce the Samptom.s boot Pest = shown themsehes seventea years behoe bat tal the Mahbe-st eM el.","God grant, however, that I may be a false prophet &amp; that all may go well. Sir R. Peel was here, I understand, but an express took him off yesterday.' While he was in Naples there had opened a new chapter in the history of Anglesey's unceasing search for an effective alleviation of his painful malady. None of the numer- ous conventional remedies to which he had been subjected ever since the symptoms had first shown themselves seventeen years before had had the slightest effect.",g06-037i.png,0.2948453608247423,"God grant, however, that I may be a false prophet! All may go well with Peel here, Omer, but I took him off yesterday.' While he was in Naples there had opened a new chapter in the history of Anglesey's unceasing search for effective alleviation of the malady of the haemorrhagic malady to which he had been subjected ever since the symptoms had first shown themselves seventeen years before in the city of Naples.",0.2268041237113402,23.076923076923077
"fiw feet) fuirviar , (Al ¢ tig fle tb flee titel i tid al mez pete Jl4 Me lil wie sept, { recttlr fle, fal tn Lijiee Pale ite Gp fils Ag : Whidé fe wae as sacle jfile Aaa tit A pew alae tt ge fle tasty Ch tile big | fee LOY fittite flr je wfpicllir, dilicintir 7 flee parry tn Lal. Mla ""tthe pehttttt ttt? C00- tetlisett fete bl? fb pertett! vee flwtl VEZ. Stele (ptt Litt file flee jpn fled","God grant, however, that I may be a false prophet &amp; that all may go well. Sir R. Peel was here, I understand, but an express took him off yesterday.' While he was in Naples there had opened a new chapter in the history of Anglesey's unceasing search for an effective alleviation of his painful malady. None of the numer- ous conventional remedies to which he had been subjected ever since the symptoms had first shown themselves seventeen years before had had the slightest effect.",g06-037n.png,0.6989690721649484,"In the end, however, it was not enough to persuade him to give up on the idea. He felt that it was as good a chance as any to give it a try, and that it would be tasty enough to make him feel better about his health. He decided to go for it. ""It's the only way I can think of,"" he said, ""to try something new and see how it goes. If it doesn't work, I'll have to try something else.""",0.7237113402061855,-3.539823008849561
"Nee ty His te be wondered ak, for oun today aw Me ASbes, no wre has been flhnd fr the Che devlouren. AS gay as AVS. , when Aryiesey - betewed Wnimnself' fo be on the pei of dacky | Ihe wow Gormar combve meted (nown as homes polly bad tasens Orousht a oe","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042c.png,0.374074074074074,"Nor is this to be wondered at, for even today in the Anglesey household, no gay man has been flogged for the crime of adultery. As gay as AVS. was, when he first found himself to be on the wrong side of the law, the great Gormar combed the streets as far as homes were concerned.",0.5185185185185185,-38.61386138613863
"Nor 1s His bo be wendcoel af; for cusn today, ™ the AMOs, no cure bes been found for ba bhe cbonlurcar As carly os 30 he haley believed Iniesel] te be om the potat of eloll, the new Germen curchve mele Maton as honoecpathy hal bun bronglt to his nobce.","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042d.png,0.3037037037037037,"Nor can this be wondered at; for even today, in the age of the AMOs, no cure has been found for the malady. As early as 1830, when he believed himself to be at the height of his powers, the new German curative method known as homoeopathy had been brought to his notice.",0.21481481481481482,29.268292682926827
"Ner is tis to be wendlerd of. (or ever boolan, ite Hoe AXG's we cue. Luar beesn Goumol for Hu She dewlowreux . As eorty, as 1830, whun Ave(esens believed ised to be om the pat of oliadl, Hur wt Qrouraun corabix wetlod huswn as howoeopattyn lad beer larovgl 1 Lvs shes .","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042e.png,0.4037037037037037,"Nor is this to be thought of. (or ever thought of.) It is the AXG's we are talking about. Luar is the word for the dewdrop. As early as 1830, when Anglesey believed himself to be at the height of his powers, the word was used to describe corrugated steel wool husked as howoey- laden with beer.",0.5740740740740741,-42.201834862385326
"No- fe this to be woncloret al, Por even toolay th the (9602 ue cwe bar been Prod Po the Cté clovlorerx. Ar €arly as (P30 when Angle sey believed imsell to be ob the potnt of oleall tHe view German Cvetive mtthoo! lenow as homeo pathy hat been Stev ght lo ber holice.","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042i.png,0.2925925925925925,"No- one expected this to be true, but even in the 1960s it had been proved to the contrary. As early as 1930 when Anglesey believed himself to be at the head of the movement, the view German Cvetnicism had been regarded as home-grown and had been given wide currency.",0.4925925925925926,-68.35443037974687
"No js Jj fo Be koyckyeol of, for ever fotay In The AgbOs , 90 cure bey Lien bam for She bhe denlouroay As early 93 A&30, When Aralessy Lefewd msl fo be On Sh goint of deg , Me ph Gerrray Grable hohed d¢yowy %5 rome zepelh b) Ag 227 fagpt to Wis hohcr.","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042j.png,0.4629629629629629,"No doubt to be thought of, for ever and ever, in the future, as a cure for the malady of the nervous system. As early as 1893 A&30, when Anglesey was beginning to be on the point of death, the Rev. Dr. George Grable had written to advise him to have an operation to cure his malady.",0.5370370370370371,-16.000000000000025
"Noc Is us +o be wandered ot dor evtm today, im te TOs, no ewe los been fowmd for Hw bic. donlouceux. As cosly as ""530, whan Aralesor, balexed Wingell to be on te point of decdth He new Opswm cursive. wthed Knowh as homoenpod nd ben rom to bs nohe.","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042k.png,0.3296296296296296,"Nor is it us to be wandered to doubt that today, in the TOs, no one has been mistaken for the bic. donouceux. As cosily as ""530"", which was written by Arlesius, seems to me to be on the point of becoming the new official cursive. It has been known as homo homo for some time and been used to great effect.",0.5037037037037037,-52.80898876404494
"Nov iS this to ve wondered at, for even today, in the 19605, no cure Nas been found tor the btic doulourtuc. As carly a5 1330, when Anglesey believed himself + be om the yoint of acath, the new Gorman curative metWod known a Momozopathy had been brought to his notice.","Nor is this to be wondered at, for even today, in the 1960s, no cure has been found for the 6tic douloureux. As early as 1830, when Anglesey believed himself to be on the point of death, the new German curative method known as homoeopathy had been brought to his notice.",g06-042p.png,0.0851851851851851,"It is this to be wondered at, for even today, in the 1960s, no cure has been found for the btic doulourtuc. As early as 1330, when Anglesey believed himself to be at the end of his life, the new Gorman curative method known as a motherozopathy had been brought to his notice.",0.10740740740740741,-26.086956521739257
"ln Ayal of Hob year bis Aik wile's brotha in-law, fle dalomahst Lod Rrronby , had wriley to adie Adon, to ove te sytem atnol adding Het tf Was beng cultivaled vith exfenordincary Success th Feomes amd Molly , amd that he Livmell was being dicoded vty a doctor who bad shied wntor ts fowls | He agd Dr. Soummel Habre vena.","In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.",g06-045k.png,0.3371757925072046,"At the end of the year his brother-in-law, the diplomatist Lord Ronsonby, had written to advise Anglesey, to give up the sytem at once adding that it was being cultivated with extraordinary success by the Feomes and Molly, and that he himself was being treated by a doctor who had studied under Dr. Samuel Hahnemann.",0.2219020172910663,34.18803418803418
"Ths vemarkable man af modrcing , ilrom Nie Francs Burd described fo Mnndlesey a yaar oF foo later as 'more like a God upon eacth than a human being, had an Increasing number of disciples among unorthodox medical men jh the cikos of Europe. One ol Jlese was Lhe Neapolitan Dr Giuseppe Mauro , whom Anglesey consulled tn May A834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.",g06-047b.png,0.1234939759036144,"This remarkable man of medicine, whom Sir Francis Burd described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan Dr Giuseppe Mauro, whom Angleey consulted in May 1834.",0.015060240963855422,87.80487804878048
"Vhs temas holte wim of weclicriat, whom Sir Francis Surebot Anrerbral bo Anglirey a weor or boo laker ar wore [ile a God pow east Hron a Wumon leering, lradl om increarring Waals er Of dhisciplir auwms, Wusrtlodet Uediod wen in te cher of Cusoge . Ove & teere Wor Hu Neapolitan, De Giaseepe Naw, when Auliren consulted tr Naw A334.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.",g06-047e.png,0.3855421686746988,"The temas concerned a man of letters, whom Sir Francis Burdett described to Anglesey a year or two later as a God or two older than a human being, with a wicked tongue and a wicked humour, and an increasing number of disciples in the Church of Rome. He was in the service of the Neapolitan, Giuseppe Mauro, when Auliren consulted him.",0.45180722891566266,-17.187499999999996
"Whit vena abl poein of pritleiin , pboom fit furtie Melltl revit 70 py leseg A frre flit tall he srt fil a fe ttn ttt Han A ftaar thing"", tall tee wacrtnlitiy yeecrater pf Macphee Mf tert? le Mik gut ttterl roan 20 fle phié ep Layee. fae pf pled geno fi banjo titi, fee [OY Jatt, geben by ty teat hid a Mig fb","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.",g06-047n.png,0.6867469879518072,"In spite of his protestations of propriety, however, Mr. Macmillan felt that he had no choice but to return to the matter at hand. ""It is a matter of principle,"" he said. ""I have no doubt that it is a good thing,"" he added, ""but I cannot but feel that there is something wrong with the way in which it has been handled."" He went on to say that he felt that it had been a mistake not to have asked for a banjo titi, and that he would have liked to have had one.",0.9879518072289156,-43.859649122807014
"Movre's Pirst action was to Write bo his reveree! maste- at Ko"" Hien, near Leiprig, aching for advice. bh obing se be obeseribed bir Ol's hing vi'sheod patient arel lar Symptoms. He toll HYolwemann lat be Powel Anglesey a Hrony Creraehic wan With o aandle avol Charming Character, even- tempered anol Cedlate, vet easly lwitated patient Qin! preserving , fo le app cars to olespar- ob we Dering Cured","Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'",g06-050i.png,0.2868020304568528,"Movre's first action was to write to his reverend- at Ko"" Hien, near Leipzig, aching for advice. He hoped that it might be obtained by examining his own patient and his symptoms. He found Anglesey a gentle man with a charming character, even-tempered and sedate, with an easily amused patient, who seemed to enjoy being cured.",0.4010152284263959,-39.8230088495575
"Mle? | fll l Atlltl) ta? W gop flt7 fittHd petrrtis ft lo rr _ Mil te te Lbl2r pa 47 Ata tt pla tie fit art fle ye fp eZ Ye pedttapurie jpiel se flit tied ho LVF, ttt, peste were dle a pile bot Har preeey, Marntted , bitte dogged tact! fecta le, tiT Ay yooh, fii liciel fatal JUTE Sf, fed 40 tyetme Ab flied Bf ir ad","Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'",g06-050n.png,0.7563451776649747,"Mauro, however, did not want to go down that road. He had to go back to Rome, and to Rome he had to find a doctor who could help him. At Rome he found the doctor, who fitted him with a pair of spectacles, and took him to the hospital, where he was treated, and then sent back to Naples, where, after a long and painful stay, he was cured.",0.6979695431472082,7.718120805369128
